id,line,chapter,chapter_id,strophe_id,line_id
2.55.4,და რა დაარჩენს ცალიერსა არ ყმასა და არცა ქალსა.,ამბავი როსტევან არაბთა მეფისა,2,55,4
2.56.1,"დღე ერთ გარდახდა; პურობა, სმა-ჭამა იყო, ხილობა,",ამბავი როსტევან არაბთა მეფისა,2,56,1
2.56.2,ნადიმად მსხდომთა ლაშქართა მუნ დიდი შემოყრილობა;,ამბავი როსტევან არაბთა მეფისა,2,56,2
2.56.3,მეფემან თავი დაჰკიდა და ჰქონდა დაღრეჯილობა.,ამბავი როსტევან არაბთა მეფისა,2,56,3
2.56.4,"და “ნეტარ რა უმძიმს, რა სჭირსო?”, შექმნეს ამისი ცილობა.",ამბავი როსტევან არაბთა მეფისა,2,56,4
2.57.1,"თავსა ზის პირ-მზე ავთანდილ, მჭვრეტთაგან მოსანდომია,",ამბავი როსტევან არაბთა მეფისა,2,57,1
2.57.2,"სპათა სპასპეტი, ჩაუქი, ვითა ვეფხი და ლომია,",ამბავი როსტევან არაბთა მეფისა,2,57,2
2.57.3,"ვაზირი ბერი სოგრატი თვით მასთანავე მჯდომია,",ამბავი როსტევან არაბთა მეფისა,2,57,3
2.57.4,"და თქვეს თუ: “რა უმძიმს მეფესა, ანუ რად ფერი ჰკრთომია?”",ამბავი როსტევან არაბთა მეფისა,2,57,4
2.58.1,"თქვეს თუ: “მეფე ცუდსა რასმე გონებასა ჩავარდნილა,",ამბავი როსტევან არაბთა მეფისა,2,58,1
2.58.2,თვარა აქა სამძიმარი მათი ყოლა არა ქმნილა”.,ამბავი როსტევან არაბთა მეფისა,2,58,2
